DATE;Heure;nvg
10-12-2014;05:44:54;15
10-12-2014;05:44:59;15
10-12-2014;05:54:55;16
10-12-2014;06:14:57;17
10-12-2014;06:15:02;17
10-12-2014;06:24:58;42
10-12-2014;15:25:42;21
10-12-2014;15:35:43;20
10-12-2014;15:55:45;21
10-12-2014;16:05:46;46
10-12-2014;16:15:48;26
10-12-2014;16:25:49;39
10-12-2014;16:35:50;41
10-12-2014;16:45:51;27
10-12-2014;16:55:52;22
10-12-2014;17:05:53;52
10-12-2014;17:15:54;25
10-12-2014;17:25:54;44
10-12-2014;17:26:00;44
10-12-2014;17:46:01;29
10-12-2014;18:05:58;29
10-12-2014;18:16:00;25
10-12-2014;18:26:01;57
10-12-2014;18:36:02;29
10-12-2014;18:56:03;25
11-12-2014;04:06:48;31
11-12-2014;04:16:49;28
11-12-2014;04:26:50;64
11-12-2014;04:36:51;26
11-12-2014;04:46:52;50
11-12-2014;04:56:53;26
11-12-2014;04:56:58;26
11-12-2014;05:06:55;28
11-12-2014;05:16:56;27
11-12-2014;05:26:57;32
11-12-2014;05:27:02;32
11-12-2014;05:36:58;30
11-12-2014;05:46:59;28
11-12-2014;05:57:00;27
11-12-2014;06:07:01;74
11-12-2014;06:17:01;29
11-12-2014;16:07:51;30
11-12-2014;16:17:52;31
11-12-2014;16:27:53;33
11-12-2014;16:37:54;32
11-12-2014;16:47:55;30
11-12-2014;16:57:56;30
11-12-2014;17:07:57;32
11-12-2014;17:17:58;34
11-12-2014;17:27:58;62
11-12-2014;17:37:59;31
11-12-2014;18:18:04;32
11-12-2014;18:28:05;34
11-12-2014;18:38:06;65
11-12-2014;18:48:07;32
11-12-2014;18:58:07;39
11-12-2014;18:58:13;39
11-12-2014;19:08:08;34
11-12-2014;19:08:13;34
11-12-2014;19:18:09;33
11-12-2014;19:18:14;33
11-12-2014;19:28:15;48
12-12-2014;03:58:51;23
12-12-2014;04:08:52;81
12-12-2014;04:28:54;29
12-12-2014;04:28:59;29
12-12-2014;04:58:58;31
12-12-2014;04:59:03;31
12-12-2014;05:08:59;32
12-12-2014;05:09:04;32
12-12-2014;05:19:00;31
12-12-2014;05:19:05;31
12-12-2014;05:29:06;36
12-12-2014;05:39:02;35
12-12-2014;05:39:07;35
12-12-2014;05:59:03;39
12-12-2014;05:59:08;39
12-12-2014;06:09:04;35
12-12-2014;06:09:09;35
12-12-2014;06:19:05;37
12-12-2014;06:19:10;37
12-12-2014;06:29:06;36
12-12-2014;06:29:11;36
12-12-2014;16:19:55;88
12-12-2014;16:20:00;88
12-12-2014;16:29:56;37
12-12-2014;16:30:01;37
12-12-2014;16:49:58;39
12-12-2014;17:10:00;38
12-12-2014;17:10:05;38
12-12-2014;17:20:01;39
12-12-2014;17:30:02;41
12-12-2014;17:40:03;40
12-12-2014;17:50:05;39
12-12-2014;17:50:10;39
12-12-2014;18:00:06;43
12-12-2014;18:10:06;89
12-12-2014;18:20:13;18
12-12-2014;18:30:08;16
12-12-2014;18:30:13;16
12-12-2014;18:40:09;15
12-12-2014;18:40:14;15
12-12-2014;18:50:10;16
12-12-2014;19:00:11;17
12-12-2014;19:00:16;17
12-12-2014;19:10:12;17
12-12-2014;19:30:14;18
12-12-2014;19:40:15;23
12-12-2014;19:40:20;23
12-12-2014;19:50:15;19
12-12-2014;20:10:18;18
12-12-2014;20:20:19;67
13-12-2014;07:01:22;73
13-12-2014;07:01:27;73
13-12-2014;07:11:23;20
13-12-2014;07:31:25;25
13-12-2014;07:31:30;25
13-12-2014;07:41:26;22
13-12-2014;07:51:26;25
13-12-2014;07:51:32;25
13-12-2014;08:01:27;23
13-12-2014;08:01:33;23
13-12-2014;08:11:28;25
13-12-2014;08:11:34;25
13-12-2014;08:41:31;26
13-12-2014;08:51:33;29
13-12-2014;08:51:38;29
13-12-2014;09:01:34;28
13-12-2014;09:01:39;28
13-12-2014;09:21:36;34
13-12-2014;09:21:41;34
13-12-2014;09:31:37;25
13-12-2014;09:31:42;25
13-12-2014;10:01:39;25
13-12-2014;10:11:40;30
13-12-2014;10:11:45;30
13-12-2014;10:21:41;37
13-12-2014;10:41:43;46
13-12-2014;16:22:05;29
13-12-2014;16:32:06;30
13-12-2014;16:42:07;29
13-12-2014;16:52:09;31
13-12-2014;17:02:10;30
13-12-2014;17:12:11;82
13-12-2014;17:22:12;35
13-12-2014;17:32:13;38
13-12-2014;17:42:14;31
13-12-2014;17:52:15;29
13-12-2014;18:02:16;30
13-12-2014;18:12:17;54
13-12-2014;18:22:18;29
13-12-2014;18:32:19;66
13-12-2014;18:42:20;30
13-12-2014;18:52:20;69
13-12-2014;19:02:22;33
13-12-2014;19:12:23;31
13-12-2014;19:22:24;35
13-12-2014;19:32:25;34
13-12-2014;19:42:26;33
13-12-2014;19:52:27;31
14-12-2014;07:03:25;32
14-12-2014;07:13:26;32
14-12-2014;07:23:27;33
14-12-2014;07:33:28;38
14-12-2014;07:43:34;41
14-12-2014;07:53:30;29
14-12-2014;08:03:30;33
14-12-2014;08:13:32;38
14-12-2014;08:23:33;32
14-12-2014;08:33:34;37
14-12-2014;08:43:35;32
14-12-2014;08:53:36;33
14-12-2014;09:03:37;37
14-12-2014;09:13:38;32
14-12-2014;09:23:39;37
14-12-2014;09:33:39;34
14-12-2014;09:43:40;34
14-12-2014;09:53:41;39
14-12-2014;10:03:42;34
14-12-2014;10:13:44;38
14-12-2014;10:23:45;52
14-12-2014;10:33:46;35
14-12-2014;10:43:47;37
14-12-2014;16:44:15;38
14-12-2014;17:04:17;40
14-12-2014;17:14:18;38
14-12-2014;17:24:13;49
14-12-2014;17:34:14;37
14-12-2014;17:44:15;35
14-12-2014;17:54:22;38
14-12-2014;18:04:18;39
14-12-2014;18:14:19;38
14-12-2014;18:24:25;39
14-12-2014;18:34:21;39
14-12-2014;18:44:22;41
14-12-2014;18:54:23;52
14-12-2014;19:14:24;10
14-12-2014;19:24:25;9
14-12-2014;19:34:26;10
14-12-2014;19:44:27;9
15-12-2014;05:05:15;10
15-12-2014;05:15:16;11
15-12-2014;05:25:17;39
15-12-2014;05:35:18;11
15-12-2014;05:45:19;12
15-12-2014;05:55:20;13
15-12-2014;06:05:21;19
15-12-2014;06:15:22;16
15-12-2014;06:25:24;15
15-12-2014;15:46:10;66
15-12-2014;15:56:11;20
15-12-2014;16:06:12;41
15-12-2014;16:16:13;23
15-12-2014;16:26:14;20
15-12-2014;16:36:15;70
15-12-2014;16:46:16;73
15-12-2014;16:56:22;21
15-12-2014;17:06:18;24
15-12-2014;17:16:19;50
15-12-2014;17:26:21;42
15-12-2014;17:36:27;23
15-12-2014;17:56:23;23
15-12-2014;18:06:29;23
15-12-2014;18:16:25;26
15-12-2014;18:26:26;25
15-12-2014;18:36:27;29
15-12-2014;18:46:28;24
15-12-2014;18:56:28;29
15-12-2014;19:06:29;33
15-12-2014;19:16:31;31
15-12-2014;19:26:32;28
16-12-2014;03:57:18;18
16-12-2014;04:17:15;23
16-12-2014;05:27:22;26
16-12-2014;05:37:28;27
16-12-2014;05:47:24;28
16-12-2014;05:57:25;29
16-12-2014;06:07:26;28
16-12-2014;06:17:27;33
16-12-2014;06:27:28;28
16-12-2014;06:27:33;28
16-12-2014;15:38:13;30
16-12-2014;15:58:15;33
16-12-2014;16:18:17;52
16-12-2014;16:28:18;32
16-12-2014;16:38:19;32
16-12-2014;16:48:20;33
16-12-2014;16:58:21;31
16-12-2014;17:08:28;31
16-12-2014;17:18:24;74
16-12-2014;17:28:25;47
16-12-2014;17:38:26;34
17-12-2014;04:29:21;29
17-12-2014;04:39:22;32
17-12-2014;04:49:24;30
17-12-2014;04:59:25;37
17-12-2014;05:19:26;35
17-12-2014;05:39:28;33
17-12-2014;05:49:29;32
17-12-2014;05:59:30;33
17-12-2014;06:09:31;35
17-12-2014;06:19:32;37
17-12-2014;06:29:34;35
17-12-2014;15:20:16;45
17-12-2014;15:30:17;31
17-12-2014;15:40:19;35
17-12-2014;15:50:20;35
17-12-2014;16:00:21;36
17-12-2014;16:10:22;37
17-12-2014;16:20:23;69
17-12-2014;16:30:24;37
17-12-2014;16:40:25;36
17-12-2014;16:50:31;38
17-12-2014;17:00:27;39
17-12-2014;17:10:28;37
17-12-2014;17:20:34;42
17-12-2014;17:30:30;38
17-12-2014;17:40:31;40
17-12-2014;17:50:37;38
17-12-2014;18:10:39;40
17-12-2014;18:20:35;16
17-12-2014;18:30:35;14
17-12-2014;18:40:36;15
17-12-2014;18:50:37;17
17-12-2014;19:00:38;16
18-12-2014;04:01:23;16
18-12-2014;04:21:25;44
18-12-2014;04:31:26;18
18-12-2014;04:41:28;20
18-12-2014;05:01:30;22
18-12-2014;05:11:36;20
18-12-2014;05:21:37;19
18-12-2014;05:31:38;25
18-12-2014;05:41:33;25
18-12-2014;05:51:34;22
18-12-2014;06:11:36;21
18-12-2014;11:53:17;24
18-12-2014;12:03:02;26
18-12-2014;12:13:03;29
18-12-2014;12:43:06;23
18-12-2014;12:53:07;23
18-12-2014;13:03:07;25
18-12-2014;13:13:13;25
18-12-2014;13:23:09;25
18-12-2014;13:43:11;25
18-12-2014;14:53:18;31
18-12-2014;15:03:19;29
19-12-2014;04:24:31;32
19-12-2014;04:34:32;30
19-12-2014;04:44:33;31
19-12-2014;04:54:34;28
19-12-2014;05:04:35;30
19-12-2014;05:14:36;28
19-12-2014;05:24:36;36
19-12-2014;05:34:37;29
19-12-2014;05:44:38;27
19-12-2014;05:54:39;31
19-12-2014;06:04:40;29
19-12-2014;06:34:44;30
19-12-2014;11:35:15;27
19-12-2014;11:45:21;46
19-12-2014;11:55:17;42
19-12-2014;12:05:06;30
19-12-2014;12:15:07;33
19-12-2014;12:45:10;32
19-12-2014;12:55:11;29
19-12-2014;13:05:11;31
19-12-2014;13:15:12;30
19-12-2014;13:25:13;30
19-12-2014;13:35:14;29
19-12-2014;13:45:15;31
19-12-2014;13:55:16;29
19-12-2014;14:05:17;32
19-12-2014;14:15:18;29
19-12-2014;14:25:19;33
19-12-2014;19:45:52;31
19-12-2014;19:55:53;34
19-12-2014;20:05:54;38
19-12-2014;20:15:55;43
19-12-2014;20:25:56;33
19-12-2014;20:35:56;35
19-12-2014;20:45:57;33
19-12-2014;20:55:59;38
19-12-2014;21:06:00;39
19-12-2014;21:16:06;43
19-12-2014;21:26:07;51
19-12-2014;21:36:03;35
19-12-2014;21:46:04;37
19-12-2014;21:56:05;71
20-12-2014;07:36:54;28
20-12-2014;07:56:55;30
20-12-2014;08:06:56;30
20-12-2014;08:16:57;32
20-12-2014;08:26:58;36
20-12-2014;08:36:59;35
20-12-2014;08:47:00;36
20-12-2014;08:57:01;47
20-12-2014;09:07:02;71
20-12-2014;09:17:04;79
20-12-2014;09:27:06;30
20-12-2014;09:37:13;32
20-12-2014;09:47:14;32
20-12-2014;09:57:15;38
20-12-2014;10:07:16;33
20-12-2014;10:17:17;34
20-12-2014;10:27:23;33
20-12-2014;10:47:19;37
20-12-2014;18:27:55;35
20-12-2014;18:37:56;27
20-12-2014;18:47:58;36
20-12-2014;18:48:03;36
20-12-2014;18:57:59;43
20-12-2014;19:07:59;37
20-12-2014;19:18:00;41
20-12-2014;19:28:07;41
20-12-2014;19:38:02;37
20-12-2014;19:48:03;41
20-12-2014;19:58:04;47
20-12-2014;20:08:05;41
20-12-2014;20:18:06;41
20-12-2014;20:28:08;37
20-12-2014;20:38:08;12
20-12-2014;20:48:09;14
20-12-2014;20:58:10;60
20-12-2014;21:08:11;38
20-12-2014;21:28:13;15
20-12-2014;21:38:14;13
20-12-2014;21:48:15;13
20-12-2014;21:58:16;12
21-12-2014;04:38:50;15
21-12-2014;04:48:51;16
21-12-2014;04:58:47;17
21-12-2014;05:08:49;17
21-12-2014;05:18:50;18
21-12-2014;05:28:51;20
21-12-2014;05:38:52;18
21-12-2014;05:48:53;18
21-12-2014;05:58:54;22
21-12-2014;06:08:55;39
21-12-2014;06:18:55;23
21-12-2014;06:28:56;26
27-12-2014;05:42:14;23
27-12-2014;05:52:16;25
27-12-2014;06:02:22;44
27-12-2014;06:22:19;41
27-12-2014;06:32:20;23
27-12-2014;06:42:21;25
27-12-2014;06:52:22;25
27-12-2014;07:02:23;30
27-12-2014;07:12:24;53
27-12-2014;07:22:25;25
27-12-2014;07:32:27;27
27-12-2014;07:42:28;28
27-12-2014;07:52:28;27
27-12-2014;08:02:29;29
27-12-2014;08:12:30;28
27-12-2014;08:22:31;26
27-12-2014;08:32:32;34
27-12-2014;08:42:33;28
27-12-2014;08:52:34;25
27-12-2014;09:02:35;30
27-12-2014;09:12:36;33
27-12-2014;09:22:38;29
27-12-2014;09:32:44;44
27-12-2014;09:42:40;42
27-12-2014;09:52:41;33
27-12-2014;10:02:42;30
27-12-2014;10:12:43;29
27-12-2014;10:22:44;28
27-12-2014;10:32:45;42
27-12-2014;10:42:46;30
27-12-2014;10:52:46;28
27-12-2014;11:02:48;28
27-12-2014;11:12:49;47
27-12-2014;11:22:50;38
27-12-2014;11:32:51;29
27-12-2014;11:42:52;33
27-12-2014;11:52:53;45
27-12-2014;12:02:43;47
27-12-2014;12:12:44;39
27-12-2014;12:22:45;29
27-12-2014;12:32:46;49
27-12-2014;12:42:47;43
27-12-2014;12:52:47;31
27-12-2014;13:02:48;33
27-12-2014;13:12:49;42
27-12-2014;13:22:50;34
27-12-2014;13:32:51;39
27-12-2014;13:42:52;65
27-12-2014;13:52:53;35
27-12-2014;14:02:53;39
27-12-2014;14:12:54;42
27-12-2014;14:23:00;33
27-12-2014;14:33:01;39
27-12-2014;14:42:58;35
27-12-2014;14:52:59;36
27-12-2014;15:03:00;39
27-12-2014;15:13:00;34
27-12-2014;15:23:01;33
27-12-2014;15:33:02;34
27-12-2014;15:43:03;39
27-12-2014;15:53:04;46
27-12-2014;16:03:05;39
27-12-2014;16:13:06;43
27-12-2014;16:23:08;40
27-12-2014;16:33:09;38
27-12-2014;16:43:09;39
27-12-2014;16:53:10;40
27-12-2014;17:03:11;38
27-12-2014;17:13:12;39
27-12-2014;17:23:13;37
27-12-2014;17:33:14;39
27-12-2014;17:43:15;42
27-12-2014;17:53:21;38
27-12-2014;18:03:17;41
27-12-2014;18:13:19;39
27-12-2014;18:23:19;39
27-12-2014;18:33:20;41
27-12-2014;18:43:21;33
27-12-2014;18:43:26;33
27-12-2014;18:53:28;37
27-12-2014;19:13:24;34
27-12-2014;19:23:25;37
27-12-2014;19:33:26;37
27-12-2014;19:43:27;39
27-12-2014;19:53:28;40
27-12-2014;20:03:35;41
27-12-2014;20:13:30;38
27-12-2014;20:23:31;48
27-12-2014;20:33:32;41
27-12-2014;20:43:33;42
27-12-2014;21:13:36;15
27-12-2014;21:23:37;14
27-12-2014;21:33:38;15
27-12-2014;21:53:40;13
27-12-2014;22:03:41;14
27-12-2014;22:13:42;14
27-12-2014;22:23:43;15
27-12-2014;22:33:44;15
27-12-2014;22:43:45;18
27-12-2014;22:53:46;17
27-12-2014;23:03:47;21
28-12-2014;07:04:26;20
28-12-2014;07:54:31;21
28-12-2014;08:04:33;25
28-12-2014;08:14:34;23
28-12-2014;08:34:36;28
28-12-2014;08:44:37;27
28-12-2014;08:54:38;27
28-12-2014;09:04:39;35
28-12-2014;09:14:40;26
28-12-2014;09:24:40;32
28-12-2014;09:34:41;30
28-12-2014;09:44:43;28
28-12-2014;10:04:45;28
28-12-2014;10:14:46;28
28-12-2014;10:24:46;31
28-12-2014;10:34:47;29
28-12-2014;10:54:49;30
28-12-2014;11:04:50;57
28-12-2014;11:14:51;34
28-12-2014;11:24:52;32
28-12-2014;11:34:53;37
28-12-2014;11:54:55;30
28-12-2014;12:04:45;32
28-12-2014;12:04:50;32
28-12-2014;12:14:51;33
28-12-2014;12:24:52;35
28-12-2014;12:34:48;30
28-12-2014;12:54:49;93
28-12-2014;13:04:49;34
28-12-2014;15:45:06;37
28-12-2014;15:55:07;38
28-12-2014;16:25:10;34
28-12-2014;16:35:11;34
28-12-2014;16:45:13;35
28-12-2014;17:05:14;35
28-12-2014;17:15:15;34
28-12-2014;17:25:16;35
28-12-2014;17:35:17;35
28-12-2014;17:45:18;99
28-12-2014;17:55:19;38
28-12-2014;18:11:15;35
28-12-2014;18:21:15;40
28-12-2014;18:31:23;35
28-12-2014;18:41:18;36
28-12-2014;18:51:19;35
28-12-2014;19:01:20;35
28-12-2014;19:11:21;76
28-12-2014;19:21:22;38
28-12-2014;19:31:23;38
28-12-2014;19:41:23;40
28-12-2014;20:11:26;41
28-12-2014;20:21:28;39
28-12-2014;20:31:29;37
28-12-2014;20:41:30;39
28-12-2014;20:51:31;41
28-12-2014;21:01:32;38
28-12-2014;21:11:38;42
28-12-2014;21:31:34;40
28-12-2014;21:41:35;40
28-12-2014;21:51:36;44
28-12-2014;22:01:38;39
29-12-2014;04:02:04;55
29-12-2014;04:12:05;15
29-12-2014;04:22:06;43
29-12-2014;04:32:07;48
29-12-2014;04:42:08;18
29-12-2014;04:52:09;18
29-12-2014;05:02:11;21
29-12-2014;05:12:12;18
29-12-2014;05:22:12;25
29-12-2014;05:32:13;21
29-12-2014;05:42:14;21
29-12-2014;05:52:15;81
29-12-2014;06:02:16;24
29-12-2014;06:12:17;78
29-12-2014;06:22:18;24
29-12-2014;06:32:19;24
29-12-2014;16:13:08;23
29-12-2014;16:13:13;23
29-12-2014;16:23:09;24
29-12-2014;16:33:10;54
29-12-2014;16:43:10;24
29-12-2014;16:53:11;44
29-12-2014;17:03:12;25
29-12-2014;17:13:13;26
29-12-2014;17:23:15;24
29-12-2014;17:33:16;47
29-12-2014;17:33:21;47
29-12-2014;17:43:17;25
29-12-2014;17:43:22;25
29-12-2014;17:53:18;27
29-12-2014;17:53:23;27
29-12-2014;18:03:19;30
29-12-2014;18:13:20;27
29-12-2014;18:23:20;26
29-12-2014;18:23:26;26
29-12-2014;18:33:21;27
29-12-2014;18:43:22;33
29-12-2014;18:53:23;26
29-12-2014;19:03:25;36
29-12-2014;19:13:26;28
29-12-2014;19:13:31;28
29-12-2014;19:23:27;27
29-12-2014;19:23:32;27
29-12-2014;19:33:28;25
29-12-2014;19:33:33;25
29-12-2014;19:43:28;38
29-12-2014;19:43:34;38
29-12-2014;19:53:29;28
29-12-2014;20:03:30;40
29-12-2014;20:23:37;29
29-12-2014;20:33:34;39
29-12-2014;20:43:35;29
29-12-2014;20:53:36;81
29-12-2014;21:03:37;38
29-12-2014;21:13:38;32
29-12-2014;21:23:38;30
29-12-2014;21:23:44;30
29-12-2014;21:33:39;36
29-12-2014;21:33:45;36
29-12-2014;21:43:40;32
29-12-2014;21:43:45;32
29-12-2014;21:53:41;29
29-12-2014;22:03:42;30
30-12-2014;03:54:08;50
30-12-2014;04:04:09;32
30-12-2014;04:04:14;32
30-12-2014;04:14:10;31
30-12-2014;04:24:11;34
30-12-2014;04:34:12;34
30-12-2014;04:44:13;34
30-12-2014;04:54:14;33
30-12-2014;05:04:15;33
30-12-2014;05:14:17;37
30-12-2014;05:24:17;36
30-12-2014;05:34:18;35
30-12-2014;05:44:19;56
30-12-2014;05:54:20;34
30-12-2014;06:04:21;34
30-12-2014;06:14:22;35
30-12-2014;06:24:23;35
30-12-2014;06:34:23;51
30-12-2014;15:55:11;7
30-12-2014;16:05:12;7
30-12-2014;16:15:13;9
30-12-2014;16:25:14;79
30-12-2014;16:35:15;43
30-12-2014;16:45:16;13
30-12-2014;16:55:22;14
30-12-2014;17:05:18;13
30-12-2014;17:15:19;15
30-12-2014;17:25:20;48
30-12-2014;17:35:20;17
30-12-2014;17:45:22;22
30-12-2014;17:55:23;18
30-12-2014;18:05:24;17
30-12-2014;18:15:25;18
30-12-2014;18:25:26;21
30-12-2014;18:35:27;74
30-12-2014;18:45:28;75
30-12-2014;18:55:29;18
30-12-2014;19:05:29;65
30-12-2014;19:15:30;74
30-12-2014;19:25:32;25
30-12-2014;19:35:33;20
30-12-2014;19:45:34;26
30-12-2014;19:55:35;38
30-12-2014;20:05:36;39
30-12-2014;20:15:37;26
30-12-2014;20:35:38;23
30-12-2014;20:45:39;21
30-12-2014;20:55:40;24
30-12-2014;21:05:42;23
30-12-2014;21:15:43;28
30-12-2014;21:25:44;24
30-12-2014;21:35:45;24
30-12-2014;21:35:50;24
30-12-2014;21:45:46;25
30-12-2014;21:55:47;23
31-12-2014;04:46:18;33
31-12-2014;04:56:19;24
31-12-2014;05:06:20;23
31-12-2014;05:16:21;24
31-12-2014;05:26:22;46
31-12-2014;05:36:23;29
31-12-2014;05:46:24;28
31-12-2014;05:56:26;29
31-12-2014;06:06:27;28
31-12-2014;06:16:28;26
31-12-2014;06:26:29;41
31-12-2014;06:36:30;28
31-12-2014;06:46:31;26
31-12-2014;06:56:32;28
31-12-2014;07:06:32;28
31-12-2014;07:16:33;31
31-12-2014;07:26:34;41
31-12-2014;07:36:36;29
31-12-2014;07:46:37;30
31-12-2014;07:56:38;29
31-12-2014;08:06:39;69
31-12-2014;08:16:45;30
31-12-2014;08:26:46;31
31-12-2014;08:36:46;39
31-12-2014;17:37:24;35
31-12-2014;17:47:25;33
31-12-2014;17:47:30;33
31-12-2014;17:57:26;34
31-12-2014;18:07:28;33
31-12-2014;18:17:29;29
31-12-2014;18:27:30;37
31-12-2014;18:37:31;39
31-12-2014;18:47:32;35
31-12-2014;18:57:33;33
31-12-2014;19:07:34;34
31-12-2014;19:17:35;34
31-12-2014;19:27:36;38
31-12-2014;19:27:41;38
01-01-2015;09:48:57;30
01-01-2015;09:58:58;32
01-01-2015;10:09:04;29
01-01-2015;10:29:01;22
01-01-2015;10:39:02;42
01-01-2015;10:49:03;43
01-01-2015;10:59:04;47
01-01-2015;11:09:05;36
01-01-2015;11:19:06;39
01-01-2015;11:29:08;36
01-01-2015;11:29:13;36
01-01-2015;11:39:09;37
01-01-2015;11:49:10;32
01-01-2015;11:59:10;36
01-01-2015;12:09:00;37
01-01-2015;12:19:01;38
01-01-2015;12:29:02;37
01-01-2015;12:39:03;44
01-01-2015;12:49:04;39
01-01-2015;12:59:04;39
01-01-2015;12:59:09;39
01-01-2015;13:09:04;39
01-01-2015;13:19:06;58
01-01-2015;13:29:07;44
01-01-2015;13:39:08;44
01-01-2015;13:39:13;44
01-01-2015;13:49:09;14
01-01-2015;13:59:10;54
01-01-2015;13:59:15;54
01-01-2015;14:09:11;69
01-01-2015;14:19:11;14
01-01-2015;14:29:12;14
01-01-2015;14:39:13;64
01-01-2015;14:49:14;18
01-01-2015;14:49:19;18
01-01-2015;14:59:16;14
01-01-2015;15:09:17;16
01-01-2015;15:09:22;16
01-01-2015;15:19:18;15
01-01-2015;15:29:19;15
01-01-2015;15:39:20;21
01-01-2015;15:39:25;21
01-01-2015;15:49:21;53
01-01-2015;15:59:21;17
01-01-2015;15:59:27;17
01-01-2015;16:09:28;18
01-01-2015;16:39:26;20
01-01-2015;16:49:27;20
01-01-2015;16:49:32;20
01-01-2015;16:59:28;66
01-01-2015;17:09:29;77
01-01-2015;17:19:30;54
01-01-2015;17:29:31;88
01-01-2015;17:39:32;24
01-01-2015;17:49:32;62
01-01-2015;17:59:33;21
01-01-2015;18:09:34;24
01-01-2015;18:19:36;64
01-01-2015;18:19:41;64
01-01-2015;18:29:37;23
01-01-2015;18:39:38;22
01-01-2015;18:39:43;22
01-01-2015;18:49:39;24
01-01-2015;18:49:44;24
01-01-2015;18:59:40;49
01-01-2015;19:09:41;29
01-01-2015;19:19:42;24
01-01-2015;19:29:43;24
01-01-2015;19:49:44;27
01-01-2015;19:49:50;27
01-01-2015;19:59:46;25
01-01-2015;19:59:51;25
01-01-2015;20:09:47;27
01-01-2015;20:19:48;25
01-01-2015;20:29:49;26
01-01-2015;20:39:50;40
01-01-2015;20:39:55;40
01-01-2015;20:59:52;34
01-01-2015;21:09:53;67
01-01-2015;21:19:53;27
01-01-2015;21:29:55;27
01-01-2015;21:39:56;26
01-01-2015;21:49:57;28
01-01-2015;21:50:02;28
01-01-2015;21:59:58;28
02-01-2015;07:20:46;49
02-01-2015;07:20:51;49
02-01-2015;07:30:47;30
02-01-2015;07:40:48;38
02-01-2015;07:50:49;37
02-01-2015;07:50:54;37
02-01-2015;08:00:55;29
02-01-2015;08:10:52;32
02-01-2015;08:20:52;30
02-01-2015;08:30:53;29
02-01-2015;08:40:54;32
02-01-2015;08:50:55;31
02-01-2015;09:00:56;59
02-01-2015;15:41:28;26
02-01-2015;15:51:29;28
02-01-2015;16:01:30;40
02-01-2015;16:11:31;26
02-01-2015;16:21:33;29
02-01-2015;16:31:39;37
02-01-2015;16:51:35;32
02-01-2015;17:01:36;30
02-01-2015;17:11:43;64
02-01-2015;17:21:38;38
02-01-2015;17:31:39;29
02-01-2015;17:41:40;37
02-01-2015;17:51:41;31
02-01-2015;18:01:43;31
02-01-2015;18:11:44;41
02-01-2015;18:21:45;31
02-01-2015;18:31:46;32
02-01-2015;18:41:47;33
02-01-2015;18:51:48;32
02-01-2015;19:01:49;32
02-01-2015;19:11:50;47
02-01-2015;19:21:51;37
02-01-2015;19:31:51;35
02-01-2015;19:41:53;33
02-01-2015;19:51:54;47
02-01-2015;20:01:55;43
02-01-2015;20:11:56;49
02-01-2015;20:21:57;36
02-01-2015;20:31:58;37
02-01-2015;20:41:58;39
02-01-2015;20:51:59;43
02-01-2015;21:02:00;71
02-01-2015;21:12:01;38
02-01-2015;21:22:03;40
02-01-2015;21:32:04;39
02-01-2015;21:42:05;84
02-01-2015;21:52:11;42
03-01-2015;07:02:57;14
03-01-2015;07:12:53;47
03-01-2015;07:22:54;19
03-01-2015;07:32:55;16
03-01-2015;07:42:56;14
03-01-2015;07:52:57;16
03-01-2015;08:02:59;17
03-01-2015;08:13:00;19
03-01-2015;08:23:01;18
03-01-2015;08:33:02;22
03-01-2015;08:43:08;18
03-01-2015;08:53:03;19
03-01-2015;09:03:04;26
03-01-2015;09:13:05;21
03-01-2015;09:23:06;24
03-01-2015;09:33:07;21
03-01-2015;09:43:09;23
03-01-2015;09:53:10;24
03-01-2015;10:03:10;26
03-01-2015;10:13:11;22
03-01-2015;10:23:12;57
03-01-2015;10:33:13;25
03-01-2015;10:43:14;26
03-01-2015;17:43:45;52
03-01-2015;17:53:46;34
03-01-2015;18:03:47;26
03-01-2015;18:13:48;29
03-01-2015;18:23:50;28
03-01-2015;18:33:51;26
03-01-2015;18:43:52;28
03-01-2015;18:53:52;29
03-01-2015;19:03:53;28
03-01-2015;19:13:54;55
03-01-2015;19:23:55;28
03-01-2015;19:33:56;28
03-01-2015;19:43:57;28
03-01-2015;19:54:03;28
03-01-2015;20:04:00;27
03-01-2015;20:14:01;39
03-01-2015;20:24:01;29
04-01-2015;07:14:57;35
04-01-2015;07:24:58;31
04-01-2015;07:34:59;40
04-01-2015;07:45:00;31
04-01-2015;07:55:01;36
04-01-2015;08:05:08;41
04-01-2015;08:15:03;31
04-01-2015;08:25:04;37
04-01-2015;08:35:05;31
04-01-2015;08:45:06;51
04-01-2015;08:55:07;47
04-01-2015;09:05:08;29
04-01-2015;09:15:09;30
04-01-2015;09:25:10;39
04-01-2015;09:35:11;32
04-01-2015;09:45:12;38
04-01-2015;18:46:01;47
04-01-2015;18:55:57;35
04-01-2015;19:05:57;37
04-01-2015;19:15:58;36
04-01-2015;19:26:00;35
04-01-2015;19:36:00;32
04-01-2015;19:46:01;33
04-01-2015;20:06:04;38
04-01-2015;20:16:04;35
04-01-2015;20:26:06;31
04-01-2015;20:36:07;69
04-01-2015;20:46:07;35
04-01-2015;20:56:08;39
04-01-2015;21:06:10;35
04-01-2015;21:16:10;40
04-01-2015;21:26:11;33
04-01-2015;21:36:13;38
04-01-2015;21:46:13;34
04-01-2015;21:56:14;34
04-01-2015;22:06:16;40
04-01-2015;22:16:16;33
04-01-2015;22:26:17;38
